Uniq_Id,Address_Full,Price,Sqr_Ft,Price_Sqr_Ft,Year_Built,Last_Sold_Year,Roof_Type,Description,Price_Score,Size_Score,Age_Score,Recent_Sale_Score,Roof_Type_Score,Final_Prospect_Score
ee774b7cad1743fc256f3773060e1397,"29 Caterham Ct, Baltimore, MD 21237",267000.0,2260.0,$118/sqft,2002.0,2011.0,Roof: Shake Shingle," Beautiful townhome with modern upgrades and ample parking in the Eaton Square community! New floors, paint, and 2 year old A/C. Enter into the living room featuring a bay window, Palladian window, and gorgeous flooring that flows throughout. Let the kitchen inspire your inner chef boasting 42"" cabinetry, pull-out drawers, stainless steel appliances, and sizable peninsula with breakfast bar. Relax and unwind in the master suite highlighted with a soaking tub, walk-in closet, and plush carpet. The fully finished lower level is ideal for a media area to entertain family and friends with ample storage, powder room, and dry bar. Enjoy evenings on the rear deck with a glass of ice tea of cocktail and watch the sunset through mature trees. Major commuter routes include US-1, I-695, and I-95 for easy access to downtown Baltimore. ",2.0,1.0,5,0,-50,-42.0
755c9c8e2f8abfd58f6e28c450253c07,"39 Bonnie Gellman Ct #B39, Philadelphia, PA 19114",214900.0,1553.0,$138/sqft,1999.0,,," Beautiful well-maintained condo in the heart of Northeast Philadelphia. This high floor corner property has 2 bedrooms, 3 full bathrooms with big Loft that can be used as a third bedroom, office or play room. 3 huge walk-in closets. Modern kitchen with granite countertops, cherry cabinets, and stainless steel appliances. High ceilings, balcony. The association fee includes the following amenities: indoor and outdoor heated pools, a library, fitness center, tennis court. The home also has deeded parking space in front of your building. Close to I95, Route 1, malls, shopping centers, restaurants, and fitness centers. 1 Year AHS Home Warranty included. Don't miss this home before it is sold! ",2.0,0.0,10,0,0,12.0
a019511e420320a9f02647cf96569fdd,"12661 N Rock Creek Rd, Oro Valley, AZ 85755",495000.0,3263.0,$152/sqft,2003.0,2004.0,Roof: Tile," *OPEN HOUSE 9/22 12PM to 2PM* Highly desired Oro Valley location. Private & serene neighborhood yet close to all the town's fine stores, restaurants and parks. Four bedrooms, 3 FULL bath rooms w/all bathrooms having dual sinks. Grand great room concept floor plan. Expansive rear deck - great for entertaining or relaxing. Gated front courtyard. Expansive master bedroom w/private sitting alcove - a tranquil retreat. A grand gourmet kitchen w/expanded cabinets. Many dining options - island breakfast bar, kitchen nook, formal dining area if desired. All kitchen and laundry room appliances convey. Low HOA dues. Come view this lovely home in the heart of Oro Valley - private and peaceful neighborhood. Call for private showing. ",4.0,1.0,5,4,-40,-26.0
a25701bda78b8e22a224be19536fcca0,"918 Virginia Ave, Virginia Beach, VA 23451",514900.0,2300.0,$224/sqft,2001.0,2008.0,Roof: Asphalt," great family home with open floor plan 4 bedroom 2&1/2 bath in the heart of shadowlawn. walk to beach, steps to salt marsh park or relax in your fenced in backyard. gas fireplace, new kitchen cabinets, granite countertops, eat in kitchen and a formal dining are with 1/2 bath on the first floor. 4 bedrooms on second floor with master bath, garden tub and double walk in closet's. ",5.0,1.0,5,4,50,65.0
8ad214dfce3a23780d20729f46635478,"33 Gingerwood, Irvine, CA 92603",789000.0,1643.0,$480/sqft,2004.0,2015.0,Roof: Tile," SELLERS EXTREMELY MOTIVATED!!!SUBMIT ALL OFFERS!!! DON'T MISS this FABULOUS OPEN CONCEPT end unit in the desirable community of Whispering Glen in Turtle Ridge. The first level of this home features a private entry that takes you up to the DRAMATIC open second-story main floor. There awaits a huge inviting great room, with gorgeous hardwood floors, two story vaulted ceilings surrounded with plenty of windows and light, large dining area, custom fireplace, media niche and a private outdoor deck. The gourmet upgraded kitchen includes granite counters, tile backsplash, stainless steel appliances and white walnut cabinetry. Also included on the main level are two bedrooms (one used as office), full bath and laundry room. Upstairs is the glorious and private master suite with double doors and walk in custom closets. The ensuite master bathroom has double sinks, and a separate shower and tub. Includes an attached 2 car garage with epoxy floors and extra storage. Association pool, spa and barbecue for entertaining friends and family! Walking distance to parks and Vista Verde School! Park has baseball fields, basketball courts, soccer fields, tennis courts and a Community Center too! The 73 toll road is nearby for an easy commute and short drive to Fashion Island, Corona Del Mar and great beaches! ",7.0,0.0,5,-4,-40,-32.0
9243636c242dd55cf51eb8c613c22a54,"4384 Dant Blvd, Reno, NV 89509",925000.0,3357.0,$276/sqft,1997.0,2003.0,Roof: Metal," Tree-lined drive leads to this distinctive, architecturally-pleasing residence tucked away, back from street. Handsome exterior of split- faced corrugated block with multi-level metal roof leads to dramatic entry with soaring ceiling skylight, and polished cement flooring. Entertainer's floor plan features great room with extraordinary, elongated kitchen island, formal dining, nook, and family room with fp. Private backyard has mountain and valley views, patio, and firepit. ",9.0,1.0,10,8,-30,-2.0
a80a9c23ad24b47f7caf6ae73626079e,"7680 N 51st Ln, Glendale, AZ 85301",324000.0,2280.0,$142/sqft,2000.0,,," **CARPET TO BE CLEANED BEFORE MOVE IN**Fresh paint! Fresh Look! Highly sought after location, in a cul-de-sac lot! What more could you want? Gated pool, sunken trampoline, huge yard! Bonus room that can be converted back to garage! So many things you MUST SEE! ",3.0,1.0,5,0,0,9.0
9105e16a267858411e03529afbc675c3,"10623 Indian Paintbrush Ln, Houston, TX 77095",279000.0,3239.0,$86/sqft,1999.0,,," Welcome home to Houston's desirable Riata Ranch community, conveniently located with easy access highway 290! Perched on a cul-de-sac lot, this classic brick home features beautiful hardwood flooring, crown molding, abundant natural light and an open-concept floor plan, perfect for hosting friends and family! The eat-in, gourmet kitchen well equipped with granite countertops, a stylish stone backsplash, stainless steel appliances, a center island and breakfast bar. Adjacent to the living room, the master suite offers backyard views, a walk-in closet and updated en suite bathroom with frameless glass shower, soaking tub and a granite vanity with dual vessel sinks. Upstairs, find 3 comfortable bedrooms, a full bathroom and game room. Outside, enjoy the spacious yard with privacy fence, mature trees and concrete patio. Community amenities include parks, sparkling pools, sports courts, trails and more! DID NOT FLOOD! ",2.0,1.0,10,0,0,13.0
e9a3c152331ed333d3e771732e252e75,"10719 Sky Watcher St NW, Albuquerque, NM 87114",170000.0,1505.0,$113/sqft,2003.0,,Roof: Shake Shingle," This single-family home is located at 10719 Sky Watcher St NW, Albuquerque, NM. 10719 Sky Watcher St NW is in the Skies West neighborhood in Albuquerque, NM and in ZIP code 87114. It is currently for sale and has been listed on Trulia for 1 day. This property is listed for $170,000. This property has 3 bedrooms, 2 bathrooms and approximately 1,505 sqft of floor space. This property has a lot size of 3,999 sqft and was built in 2003. ",1.0,0.0,5,0,-50,-44.0
15d1b5ca8caea53ca4b3a22d563cac95,"14123 Nell Dr, Orlando, FL 32832",1060000.0,2868.0,$370/sqft,2002.0,2000.0,Roof: Metal," Lakefront, Lake Lovers Dream Home!. Contact owner directly at cohage1@yahoo.com. Bring the boat and move on in. Located in Moss Park, this home has it all. Beautiful wood floors on the first floor, wonderfully appointed kitchen with double ovens. Master bedroom is located on the first floor with views of the lake. A downstairs mother-in-law bedroom with private bath. Three upstairs bedrooms and one had two walk in closets. There is a large bonus room upstairs. Dock with boathouse has an automatic boat lift, and the pool is half olympic size with a half bath. There is a new metal roof. You will love this house! Located close to Moss Park, the airport, 528, 417 and Medical City make this a great location. Please contact by email cohage1@yahoo.com. All calls go to voicemail. Absolutely no lease to own or seller financing. ",10.0,1.0,5,8,-30,-6.0
6086d4d63b14220360a9abcf1d54fac3,"4814 105th St, Lubbock, TX 79424",315000.0,2566.0,$123/sqft,2002.0,,Roof: Composition," STUNNING home in the coveted Cooper ISD! Don't miss this immaculate 4 bed, 3 bath with a basement and formal dining! The living room and kitchen flow to create an inviting space, perfect for entertaining, including a private patio off kitchen. The master suite offers a large walk-in closet, his/hers vanities, as well as an air flow tub and over-sized walk in shower. Enjoy evenings on the large back porch in the tranquil backyard. Spacious bedrooms, plantation shutters, lots of storage! Recent updates include: roof, exterior paint, 6 windows replaced. This home has been well loved and it shows! Schedule a showing today! ",3.0,1.0,5,0,50,59.0
754ec74a09d275c9e66f50086531f374,"10725 Eliot Cir #104, Westminster, CO 80234",324950.0,1115.0,$291/sqft,2003.0,2017.0,Roof: Tile," Location, location, location. This property is located in the luxury Legacy Ridge Neighborhood. It is the only main level unit available in the complex. Very open floorplan with excellent amenities. Very quiet end unit with mature landscaping. Perfect for the empty nester or busy professionals. 1 car over sized garage is attached to the unit for safety and convenience. Natural gas line on patio for gas grills. Located within walking distance to shopping and restaurants.Ready to move right in. Seller is interested in selling the living room and dining room furniture as well as the desk and bench outside. The paint, washer and dryer are only 2 years new. Country club feeling with golf courses nearby as well as many trails and bike paths. ",3.0,0.0,5,-4,-40,-36.0
5ec67b6250d7911b1982b042facd4403,"3205 Townsend Hall Ct, Las Vegas, NV 89135",390000.0,1610.0,$242/sqft,2000.0,2018.0,Roof: Tile," Welcome home! Move-in ready single-story home w/sparkling pool in Summerlin on a cul-de-sac! Upgraded kitchen & appliances w/pantry & island overlooking the dining & family room w/fireplace & built-in media niche. Spacious master w/ oversized walk-in closet & french doors out to the private backyard w/paver patio & 2 pergolas. Master bath has separate shower & tub. Tile throughout kitchen & living areas, laminate flooring in all bedrooms. ",3.0,0.0,5,-4,-40,-36.0
e43255dbab08d13472dc5758179c0006,"7158 Hamilton Park Blvd, Tampa, FL 33615",259900.0,1720.0,$151/sqft,2002.0,2012.0,Roof: Asphalt," Very well maintained home in the small community of Hamilton Park with no through traffic. This home has light Ceramic Tile throughout and fresh interior paint. The home offers a nice 3-way bedroom split with comfortable secondary bedrooms. Bright large kitchen with breakfast bar and nook, plenty of wood cabinets, pantry, stainless steel appliances, and nice backsplash. Master Bedroom with large walk-in closet and large Master Bath with Garden Tub and granite countertops. Secondary bathroom has been updated. New Garage Door recently installed. Inside Laundry Room. Home has plenty of large windows and rear sliding door leading to a screened porch and large fenced backyard with paver patio. Close to shopping as Citrus Park Mall is just minutes away as well as Costco, golf courses, restaurants, etc. It is the best price in the neighborhood. ",2.0,0.0,5,0,50,57.0
e2c91b6ec5b587fd681190e90163a1f9,"4908 Spur Ridge Ct, Fort Worth, TX 76244",250000.0,2383.0,$105/sqft,2002.0,,Roof: Composition," This home in Fort Worth offers vaulted ceilings, a living room fireplace, and an attached two-car garage. You can instantly unlock and tour this home any day of the week from 6am to 9pm, no appointment needed. Plus, every Opendoor home comes with a 30-day buyback guarantee. Terms and conditions apply. ",2.0,1.0,5,0,50,58.0
374a78c2d2b6e8bb9f40c89d1a04c920,"6364 Raner Creek Dr, Memphis, TN 38135",275000.0,3318.0,$83/sqft,2003.0,2003.0,Roof: Composition," Very well maintained home. Perfect for the growing family. 4 Large bedrooms. Huge 20x20 bonus room, 20x12 office, updated kitchen with new tile counter tops & back splash. Island and breakfast room. Walk in pantry, large laundry rm. Corner f/p in the 20x20 greatrm. Luxurious master bath w/oversized soaker tub, sep shower, dbl vanity. All bedrms have walkin closets. upstairs furnace & water heater 1 yr old. New carpet in bedrooms, wood everywhere else. Almost new roof, just painted exterior. ",2.0,1.0,5,8,50,66.0
75666604e2df27e430b292ee763b790b,"517 Grand Lakes Dr, Baton Rouge, LA 70810",750000.0,4717.0,$159/sqft,2002.0,,Roof: Shake Shingle," french full 2 story recently updated meticulously repainted throughout: sherwin williams -pro classic - emerald community pool, clubhouse, playground , lighted tennis courts ",7.0,2.0,5,0,-50,-36.0
06409886b6ca9492ad76b7f61cd4341c,"1829 Camino Carlos Rey, North Las Vegas, NV 89031",349000.0,3016.0,$116/sqft,1994.0,,Roof: Tile," wow, 5 beds with a big loft/game room (size of 2 more bedrooms) and strip view! brand new internal/external paint. new laminate water-proof flooring. new plush carpet. attractive new 5-inch baseboards. kitchen cabinets freshly painted with new hardware. huge 5th bedroom downstairs next to 3/4 bath. ceiling fan in every room. all appliances included. quiet friendly neighborhood with no hoa and new single story homes coming in behind. check it out! ",3.0,1.0,10,0,-40,-26.0
ff578c72ba2edea0a3b1489ff33626c6,"1612 Winding Vw, San Antonio, TX 78260",669500.0,4167.0,$161/sqft,2000.0,,Roof: Composition," Stunning custom 5/5/3 Integrity built home located in the coveted neighborhood of Summerglen. Great Schools! This gorgeous home is warm and inviting from the first step you take into the arched entry hall. The main living area is open to the kitchen, and has a wonderful view of the incredible backyard with custom pool and hot tub. The home is situated on a generous 1.1 Acre lot that goes deep into the back. This home is perfect for relaxing on a quiet night or entertaining guests when the mood strikes! ",6.0,2.0,5,0,50,63.0
8b8204117c85f362361688d24075c007,"10040 E Happy Valley Rd #458, Scottsdale, AZ 85255",1850000.0,5963.0,$310/sqft,2000.0,2015.0,," An estate transported from Europe specially to Scottsdale, AZ, in world famous Desert Highlands Golf Club with breathtaking views of Pinnacle Peak. Enter through an inviting courtyard from the circular cobblestone drive, instantly feeling as if you are on permanent vacation with sprawling and elegant old world finishes and architecture. Enter the home greeted by vaulted ceilings, exposed beams, Versaille Stone, inlaid wood flooring, chiseled edge granite countertops, Sub-Zero and Viking appliances as well as a Miele Espresso Maker and 300 bottle wine cellar. The great room has French doors opening to a stunning and comforting backyard, perfect for intimate or large gatherings with pool, gas firepit, courtyards and BBQ area. Luxurious master suite is separate from secondary bedrooms **click more** ",18.0,2.0,5,-4,0,21.0
398229f943f7ca80b4e512a60d99dfe8,"421 Golden Springs Dr, El Paso, TX 79912",172000.0,2877.0,$60/sqft,2001.0,,, Imagine living in your custom built dream home sitting atop a hill on the westside with beautiful wrap around views and the serenity of Golden Springs Dr. This is the perfect location to build your luxury home. Watch the sun come up over the mountain while sipping your coffee. Buy this outstanding lot and build your Dream Home and enjoy the view and serenity. Contact us for a list of custom home builders in El Paso that can turn your dream into reality. Home builders this is a lot you can show off your excellent work. ,1.0,1.0,5,0,0,7.0
a6cb60ce7b74ea510eb8e49e052939a6,"8032 Willowglen Dr, Raleigh, NC 27616",258000.0,1901.0,$136/sqft,2003.0,2008.0,," Home in Braefiled Subdivision in North Raleigh. Spacious 3 bdrm, 2.5 bath home ready for you to move in immediately. Large eat in kitchen that opens to large family room with vaulted ceilings and gas fireplace. Formal dining room off kitchen. Large master bedroom with trey ceiling, dual vanity sinks in master bath with garden tub and separate shower. Two additional bedrooms on second floor with full bath. Large patio with a lovely view of protected natural area. ",2.0,0.0,5,4,0,11.0
15d37b4d961ee9e6c5de9ea0a66edec8,"1354 The By Way NE, Atlanta, GA 30306",1150000.0,6144.0,$187/sqft,1998.0,2007.0,Roof: Composition," The best of historically inspired, newer construction with an open yet intimate floor plan. Complete with library, eat-in kitchen, formal dining room, & attached garage. Indulge in the comfort of a main level owner's suite with soaking tub, separate shower, and walk-in closet. Special features like lofty high ceilings, a distinctive family room fireplace, solid wood doors, graceful arches, and polished heart of pine floors speak to an excellence in craftsmanship that translates to luxury living. ",11.0,3.0,10,4,50,78.0
1a517df222ca550b83955f697a69ae34,"2077 Coleman Dr, Columbus, OH 43235",164900.0,1152.0,$143/sqft,1994.0,2004.0,," Welcome to Bethel Commons ! This cute condo offers location and appeal! Motivated.This 2 bedroom, 2.5 bath, attached 1-car garage unit's first floor offers a family room with wood burning fireplace and wood flooring, with island counter, unfinished space for laundry and storage. Basement is partially finished. Upstairs has 2 great sized bedrooms and plenty of storage space with two full bathrooms. Complex offers clubhouse and pool. Close to shopping, dining and freeway access. ",1.0,0.0,10,4,0,15.0
ac5e45aa6737ba7a7459a27dbcca55ee,"3777 Peachtree Rd NE #1503, Atlanta, GA 30319",215000.0,919.0,$234/sqft,1995.0,2018.0,," Buckhead/Brookhaven line. Largest 1 bedoom (end unit) in 11 acre gated/guarded FHA approved community w/ on-site management. New stainless steel appliances/paint/hardwood floors/granite counters/backsplash/HVAC. 9 foot ceilings. Tiled entryway / dining room / bathroom / kitchen. Whirpool W/D. 2 large walk-in closets. Garden tub / tiled shower & double vanity sink. Stepless entry. Covered patio. Reserved/covered parking. HOA's of $377/m include water / sewer / trash / pest control. Pool / Clubhouse / Business center / Gym / Library / Dog park / Media room / Pool table / Grills. Close to Phipps/Lenox/Marta/85/400. Low Dekalb taxes. Contact my realtor, Chad Davis at 404-317-1896. ",2.0,0.0,10,-4,0,8.0
f16e891a63d97e6ba4b34a472f90d9ce,"10100 Jacob Pl #203, Las Vegas, NV 89144",214700.0,1100.0,$195/sqft,1999.0,2010.0,Roof: Tile," SUMMERLIN LIVING! Beautiful resort-style condo in Summerlin! Mountain and Strip views from the balcony. Two bedrooms each with an attached bath. One car garage. All appliances included. Second-floor unit. Resort-like community Pool and clubhouse. Fitness room. Newly installed vinyl plank flooring. Beautiful community with lush grounds. Great location near Downtown Summerlin, Tivoli Village, and Boca Park. ",2.0,0.0,10,0,-40,-28.0
b021394ddefc1efe3df0373889c7ebad,"5332 E Calle De Baca, Cave Creek, AZ 85331",559000.0,2766.0,$202/sqft,1998.0,2008.0,," This immaculate, one story, three car garage home is move in ready. All updates have been done. Large kitchen with plenty of storage wide open to family room. Backyard is on viewing fence. You are not looking into a block wall. Beautiful pool and water feature to help you enjoy the peace and beauty around you. Split floor plan allows everyone the space they want. Everything has been done for you. The wash is on two sides of this house. ",5.0,1.0,10,4,0,20.0
a13ae500469964e7de903d1067f0f711,"286 Fairway Woods Dr, Las Vegas, NV 89148",364900.0,2251.0,$162/sqft,2004.0,2018.0,Roof: Tile," captivating home nestled in the highly desirable rhodes ranch guarded gate golf course community! enjoy generous living space upstairs and down. 4 bedrooms 3 baths. in impeccable condition! fresh paint, new light fixtures and ceiling fans. open kitchen w/granite countertops, beautiful tile and wood throughout! retreat to a bright, open loft area! inviting backyard with a custom putting green! ultimate resort living clubhouse access, pools & more! ",3.0,1.0,5,-4,-40,-35.0
bd45d3280fc53f8eedb5c85c73230be6,"5321 Skipping Stone Dr, Indianapolis, IN 46237",215000.0,2849.0,$75/sqft,2004.0,,, Beautiful Home On The Pond That Has All The Bells And Whistles! 4 Large Bedrooms Including A Master Bedroom Closet Large Enough To Park A Car In! Master Bath With Both A Walk In Shower And Relaxing Bathtub! Large Upstairs Loft For Additional Living Space! Living Room Has Beautiful Mason Fireplace! Kitchen With An Incredible Amount Of Cabinets And A Pantry Large Enough To Store A Years Worth Of Food In! Back Yard Sports An Over-Sized Deck And Fenced Back Yard All Overlooking The Pond! ,2.0,1.0,5,0,0,8.0
d58bda0ab819fdce8d75d141140e6764,"1003 Meadowalk, San Antonio, TX 78253",249900.0,3101.0,$81/sqft,1998.0,,Roof: Asphalt," GORGEOUS 5 bedroom, secondary bedroom down with full bath, Country White kitchen with Corian Counters and Island, nice hardwood floors, newer roof and HVAC, water softener, extended covered porch, private green belt, 0.28 acre lot in a cul-de-sac, over 3100 sq ft, and so much more! Located at Villages of Westcreek and Northside ISD. No City Tax! ",2.0,1.0,10,0,50,63.0
3f5da12c2219354583ef1714004747fa,"14004 E Geronimo Rd, Scottsdale, AZ 85259",689000.0,2708.0,$254/sqft,2000.0,2010.0,," This single-family home is located at 14004 E Geronimo Rd, Scottsdale, AZ. 14004 E Geronimo Rd is in the North Scottsdale neighborhood in Scottsdale, AZ and in ZIP code 85259. It is currently for sale and has been listed on Trulia for 2 days. This property is listed for $689,000. This property has 3 bedrooms, 3.5 bathrooms and approximately 2,708 sqft of floor space. This property has a lot size of 10,400 sqft and was built in 2000. ",6.0,1.0,5,0,0,12.0
14ed9d1537f02a0a18c67e23e25bfe2f,"717 Charles St, Chesapeake, VA 23320",250000.0,1700.0,$147/sqft,2003.0,2010.0,Roof: Asphalt," This STUNNING two story home situated on a oversized corner lot with a wooded view will not last long!! Home features a brand new roof, kitchen, and downstairs flooring, newer furnace, newer hot water heater, as well as newer kitchen appliances. Has a very spacious and open living area that boast 9ft ceilings and beautiful laminate wood floors. Tucked away at the end of a cul d sac for you and or your family to enjoy the privacy that it has to offer. A MUST see!!! ",2.0,0.0,5,0,50,57.0
f1c0440bc8ebf079deab672f5ee711f0,"10020 Chenoweth Vista Way, Louisville, KY 40299",155000.0,1141.0,$136/sqft,2004.0,2019.0,Roof: Composition," Super convenient location. Beautiful 2 bedrooms, 2 bath Patio/Garden Home in Chenoweth Park. Large eat-in kitchen with plenty of cabinets and counter space with range, refrigerator, microwave and dishwasher. Off of the kitchen the sunroom has been converted to an office or workout room. . Master bedroom features Trey ceiling, master bath and walk-in closet. 2nd bedroom features a large closet and display case. Pull down attic stairs offers additional storage and houses the furnace and water heater. Patio area is great for relaxing and spending times with your neighbors and family. ",1.0,0.0,5,-8,50,48.0
457fddeb908a8dbafef636b93d7b8c08,"10407 Panther Falls Ave, Bakersfield, CA 93312",323273.0,2294.0,,2004.0,2004.0,,"This property is no longer available to rent or to buy. This description is from July 09, 2019",3.0,1.0,5,4,0,13.0
7aa6b3631f0c67d8d35fb274a43b0569,"7749 NW 9th Ave, Miami, FL 33150",249000.0,1400.0,$178/sqft,2001.0,2015.0,," Spacious 3 Bedroom 2 Bath Fully Tiled Floors Throughout with Full Privacy Fenced Large Back Yard, has updated Kitchen and New Roof done two years ago. Master Bedroom & Master Bath in the front and the other two bedroom in the back of the layout with bathroom in Hallway. Additional Laundry Room adjacent to the Kitchen with Full Size Washer & Dryer and doorway to back of property. Has large concrete slab out back for party and entertainment plus full privacy fence completely around the property. ",2.0,0.0,5,-4,0,3.0
698df0c0cf5b21811b7f87a4a3d6e477,"688 Maccabe Ave, Las Vegas, NV 89123",270000.0,1224.0,$221/sqft,1998.0,2008.0,Roof: Tile," Beautiful single-story 3 bedrooms, 2 baths, with over 1,200+ sqft of living space on a corner lot located in Las Vegas. Enjoy wood-look and tile floors in the main living areas, plush carpets in the nicely sized bedrooms, plant shelves, and vaulted ceilings. Open kitchen boasts white appliances, and dining area right off the kitchen with doggie door. Master includes ensuite. Yard hosts lush grass and children's play area. Schedule a showing today ",2.0,0.0,10,4,-40,-24.0
dae9436baae789e29ceeaddca23efc0d,"1911 E 5th Ave #7, Tampa, FL 33605",289000.0,954.0,$303/sqft,2004.0,2006.0,Roof: Metal," Stunning, move in ready condo just steps from all of the action in Historic Ybor City and even direct access to an 800 sq ft roof top terrace! This Loft style design with exposed duct work, dark wood floors, contemporary white cabinets, granite counters and upscale stainless appliances is a rare find in the heart of Historic Ybor. Off street assigned parking which enters from the rear alleyway is another huge plus for this location. ",2.0,0.0,5,4,-30,-19.0
594b4d6f4d63fec38ee12f73036846ca,"3351 Indian Shadow St #204, Las Vegas, NV 89129",165000.0,1054.0,$157/sqft,2004.0,2004.0,Roof: Tile," This one level condo on the 2nd floor features two bedrooms, two bathrooms, open floor plan and Immaculate. Tenants in place who wish to stay. Buyer to verify info. ",1.0,0.0,5,4,-40,-30.0
431628e4a558686e62a9fbaeec29bc63,"4950 Union Hill Rd, Lincoln, NE 68516",339000.0,2729.0,$124/sqft,1999.0,2018.0,Roof: Composition," Come see this beautiful and large ranch home in south Lincoln. This house has over 2,500 square feet of finished total living area and 6 bedrooms and 3 full bathrooms. Beautifully re-finished hardwood floors, new ceramic tile and carpeting throughout. Brand new stainless steel appliances as well as a new deck. Large master bedroom with master bathroom that features a whirlpool tub, heated floors and walk-in closet. There are 3 other bedrooms on the main level with new windows and some with their own walk-in closets. The lower level has a large family room with a wet bar and a large separate recreation/theater room. Lower level also has a walkout with 2 more legal bedrooms and another full bathroom. There is a 3 stall garage with plenty of shelving and a relatively new roof. Located in south Lincoln with lots of services located near by. ",3.0,1.0,10,-4,50,60.0
7dfb196886c085e483ff8cc5dc1d2b6a,"3100 Glendale Ave, North Las Vegas, NV 89030",95000.0,1512.0,$63/sqft,1999.0,2004.0,Roof: Metal," Single family home that has been converted to real property- 1,512 sq ft and was built in 1999, 3 bedrooms and 2 bathrooms. Needs lots of work. ",0.0,0.0,10,4,-30,-16.0
9fda894d6c56b7741be1b7af29021259,"2301 Florence St, Aurora, CO 80010",355000.0,1248.0,$284/sqft,2001.0,2019.0,Roof: Composition," Beautiful ranch in Aurora New England Heights neighborhood. Open floor plan with 4 Bedrooms and 2 bathrooms, a master bedroom, attached 2-car garage and fenced backyard. Remodeled kitchen with new stainless steel appliances, backsplash, granite coutertops and new light fixtures. Restroom have also been remodeled, bedrooms all have ceiling fans, new interior doors, and the entire house has been freshly painted. Great location with proximity to popular Stanley Marketplace, Anschutz Medical Center and shopping & dining in Lowry area. Save Money!!! Plus potential for Buyer to SAVE Thousands with this purchase, ask us how! ",3.0,0.0,5,-8,50,50.0
87b6855786c6aca5ddbc0b80cc1cdf81,"4606 Ashwood Dr, Urbandale, IA 50322",325000.0,1952.0,$166/sqft,2000.0,2006.0,Roof: Asphalt," Wonderful ranch home with open floor plan, 9' ceilings on the main level, just under 3000 square feet of finished space. Kitchen features stainless steel appliances, granite counters, center island/breakfast bar, and open to the great room with gas fireplace and sliding glass doors to the deck. Desirable bedroom set up with the master bedroom suite separate from the 2 additional bedrooms on the main level. Bonus room that could be a formal dining room, living room, or office. 2 full and one half bath, laundry and mudroom complete the main floor. The finished lower level features a family room with wet bar, bedroom, full bathroom, storage. 3 car attached garage and a fenced in backyard. Located just north of Meredith, Johnston schools. ",3.0,0.0,5,4,50,62.0
6ca79ef34f9244a16bbd28c087a84300,"57 Rodgers St #A, San Francisco, CA 94103",799000.0,865.0,$924/sqft,2000.0,,," Nestled on a secluded street in desirable SOMA, this rarely-offered, ivy-covered brick warehouse conversion houses a top-floor, sun-drenched, one bedroom, NY-style loft plus den in a boutique, 11-unit building. Expansive full wall of windows and industrial skylight floods this open floor plan with plenty of natural light. Exposed brick, 12 1/2 foot ceilings and an open kitchen & living area along with wood-burning fireplace create a spacious NY-loft feel. The newly renovated kitchen boasts luxe quartz counters, Bosch stainless steel appliances and floating shelves along with a walk-in pantry for additional storage. The light-filled loft bedroom has a wall of windows and custom Elfa storage system in closet. There is an ample sized, loft den space. The bathroom is newly renovated. A shared rooftop deck offers city views. Steps away from shops, restaurants, cafes & transportation - 97% walkscore rating. ",7.0,0.0,5,0,0,12.0
ff8792e0e0114c159ff3213c22723213,"2014 Montreal Ave, Saint Paul, MN 55116",359900.0,1900.0,$189/sqft,2003.0,2011.0,Roof: Asphalt," Beautiful Townhome near Highland Village. This 2bed/3bath/loft/office/2 car attached garage has been meticulously maintained & cared for. Three level living with a great balcony off the kitchen overlooking the common gardens. Style is open on the main, great for entertaining, lower level office, spacious upper level with 2nd floor laundry. Location is amazing. Highland Village is easily walkable. Freeway access is minutes away. ",3.0,0.0,5,0,50,58.0
5425c8f2221240859900573a6a720ccb,"11021 Mirage Dr, Bakersfield, CA 93311",225381.0,2025.0,$111/sqft,1994.0,2014.0,," Investor opportunity! This property is being offered at Public Auction on 10-17-2019. Visit Auction.com now to view additional photos, Property Inspection Report with title information, plat maps and interior inspection reports when available. Auction.com is the nation's leading real estate transaction platform focused exclusively on the sale of residential foreclosure and bank-owned properties. The majority of these properties are priced below market value. Don't miss this special opportunity to buy homes at wholesale prices! In addition to this property, 40 other properties are scheduled for sale at this same Foreclosure Sale. In our online auctions and live Foreclosure Sales, Auction.com currently has 79 properties scheduled for sale in Kern County and 2420 throughout California. All properties and sale details can be found with a simple search at Auction.com. Create a FREE account today to find more properties like this one, save searches of properties that meet your investment criteria and have the properties you're looking for emailed directly to you when posted in an upcoming sale event. To view the complete details of this exact property, click the Auction.com link below or paste the Property ID 2747585 into the search bar at Auction.com ",2.0,1.0,10,-4,0,9.0
